Name,Type 
Kirlia,Pokémon,Chilling Reign,60,{P},0
Ralts,Pokémon,Chilling Reign,59,{P},0
Galarian Articuno V,Pokémon,Chilling Reign,58,{P},0
Gengar,Pokémon,Chilling Reign,57,{P},0
Haunter,Pokémon,Chilling Reign,56,{P},0
Gastly,Pokémon,Chilling Reign,55,{P},0
Galarian Slowpoke,Pokémon,Chilling Reign,54,{P},0
Zeraora V,Pokémon,Chilling Reign,53,{L},0
Thundurus,Pokémon,Chilling Reign,52,{L},0
Zebstrika,Pokémon,Chilling Reign,51,{L},0
Blitzle,Pokémon,Chilling Reign,50,{L},0
Ampharos,Pokémon,Chilling Reign,49,{L},0
Flaaffy,Pokémon,Chilling Reign,48,{L},0
Mareep,Pokémon,Chilling Reign,47,{L},0
Ice Rider Calyrex VMAX,Pokémon,Chilling Reign,46,{W},0
Ice Rider Calyrex V,Pokémon,Chilling Reign,45,{W},0
Rapid Strike Urshifu,Pokémon,Chilling Reign,44,{W},0
Inteleon,Pokémon,Chilling Reign,43,{W},0
Drizzile,Pokémon,Chilling Reign,42,{W},0
Sobble,Pokémon,Chilling Reign,41,{W},0
Tapu Fini,Pokémon,Chilling Reign,40,{W},0
Walrein,Pokémon,Chilling Reign,39,{W},0
Sealeo,Pokémon,Chilling Reign,38,{W},0
Spheal,Pokémon,Chilling Reign,37,{W},0
Froslass,Pokémon,Chilling Reign,36,{W},0
Snorunt,Pokémon,Chilling Reign,35,{W},0
Castform Snowy Form,Pokémon,Chilling Reign,34,{W},0
Castform Rainy Form,Pokémon,Chilling Reign,33,{W},0
Delibird,Pokémon,Chilling Reign,32,{W},0
Weavile,Pokémon,Chilling Reign,31,{W},0
Sneasel,Pokémon,Chilling Reign,30,{W},0
Lapras,Pokémon,Chilling Reign,29,{W},0
Cinderace,Pokémon,Chilling Reign,28,{R},0
Raboot,Pokémon,Chilling Reign,27,{R},0
Scorbunny,Pokémon,Chilling Reign,26,{R},0
Volcanion V,Pokémon,Chilling Reign,25,{R},0
Volcarona,Pokémon,Chilling Reign,24,{R},0
Larvesta,Pokémon,Chilling Reign,23,{R},0
Castform Sunny Form,Pokémon,Chilling Reign,22,{R},0
Blaziken VMAX,Pokémon,Chilling Reign,21,{R},0
Blaziken V,Pokémon,Chilling Reign,20,{R},0
Zarude,Pokémon,Chilling Reign,19,{G},0
Rillaboom,Pokémon,Chilling Reign,18,{G},0
Thwackey,Pokémon,Chilling Reign,17,{G},0
Grookey,Pokémon,Chilling Reign,16,{G},0
Tsareena,Pokémon,Chilling Reign,15,{G},0
Steenee,Pokémon,Chilling Reign,14,{G},0
Bounsweet,Pokémon,Chilling Reign,13,{G},0
Sawsbuck,Pokémon,Chilling Reign,12,{G},0
Deerling,Pokémon,Chilling Reign,11,{G},0
Abomasnow,Pokémon,Chilling Reign,10,{G},0
Snover,Pokémon,Chilling Reign,9,{G},0
Celebi VMAX,Pokémon,Chilling Reign,8,{G},0
Celebi V,Pokémon,Chilling Reign,7,{G},0
Heracross,Pokémon,Chilling Reign,6,{G},0
Ledian,Pokémon,Chilling Reign,5,{G},0
Ledyba,Pokémon,Chilling Reign,4,{G},0
Scorbunny on the Ball,Pokémon,Pokémon Futsal Promos 2020,4,{R},0
Beedrill,Pokémon,Chilling Reign,3,{G},0
Kakuna,Pokémon,Chilling Reign,2,{G},0
Weedle,Pokémon,Chilling Reign,1,{G},0
Professor’s Research,Trainer,Sword & Shield Promos,178,0,Supporter
Tyranitar V,Pokémon,Sword & Shield Promos,109,{D},0
Empoleon V,Pokémon,Sword & Shield Promos,108,{W},0
Galarian Rapidash V,Pokémon,Sword & Shield Promos,111,{P},0
Gardevoir V,Pokémon,Sword & Shield Promos,105,{P},0
Victini V,Pokémon,Sword & Shield Promos,104,{R},0
Single Strike Energy,Energy,Battle Styles,183,{R},0
Rapid Strike Energy,Energy,Battle Styles,182,{R},0
Level Ball,Trainer,Battle Styles,181,0,Item
Exp. Share,Trainer,Battle Styles,180,0,Pokémon Tool
Houndoom,Pokémon,Battle Styles,179,{D},0
Octillery,Pokémon,Battle Styles,178,{W},0
Single Strike Style Mustard,Trainer,Battle Styles,177,0,Supporter
Rapid Strike Style Mustard,Trainer,Battle Styles,176,0,Supporter
Phoebe,Trainer,Battle Styles,175,0,Supporter
Korrina’s Focus,Trainer,Battle Styles,174,0,Supporter
Cheryl,Trainer,Battle Styles,173,0,Supporter
Bruno,Trainer,Battle Styles,172,0,Supporter
Corviknight VMAX,Pokémon,Battle Styles,171,{M},0
Rapid Strike Urshifu VMAX,Pokémon,Battle Styles,170,{F},0
Rapid Strike Urshifu VMAX,Pokémon,Battle Styles,169,{F},0
Single Strike Urshifu VMAX,Pokémon,Battle Styles,168,{F},0
Single Strike Urshifu VMAX,Pokémon,Battle Styles,167,{F},0
Tapu Koko VMAX,Pokémon,Battle Styles,166,{L},0
Victini VMAX,Pokémon,Battle Styles,165,{R},0
Flapple VMAX,Pokémon,Battle Styles,164,{G},0
Single Strike Style Mustard,Trainer,Battle Styles,163,0,Supporter
Rapid Strike Style Mustard,Trainer,Battle Styles,162,0,Supporter
Phoebe,Trainer,Battle Styles,161,0,Supporter
Korrina’s Focus,Trainer,Battle Styles,160,0,Supporter
Cheryl,Trainer,Battle Styles,159,0,Supporter
Bruno,Trainer,Battle Styles,158,0,Supporter
Stoutland V,Pokémon,Battle Styles,157,{C},0
Corviknight V,Pokémon,Battle Styles,156,{M},0
Tyranitar V,Pokémon,Battle Styles,155,{D},0
Tyranitar V,Pokémon,Battle Styles,154,{D},0
Rapid Strike Urshifu V,Pokémon,Battle Styles,153,{F},0
Rapid Strike Urshifu V,Pokémon,Battle Styles,152,{F},0
Single Strike Urshifu V,Pokémon,Battle Styles,151,{F},0
Single Strike Urshifu V,Pokémon,Battle Styles,150,{F},0
Necrozma V,Pokémon,Battle Styles,149,{P},0
Mimikyu V,Pokémon,Battle Styles,148,{P},0
Tapu Koko V,Pokémon,Battle Styles,147,{L},0
Empoleon V,Pokémon,Battle Styles,146,{W},0
Empoleon V,Pokémon,Battle Styles,145,{W},0
Victini V,Pokémon,Battle Styles,144,{R},0
Flapple V,Pokémon,Battle Styles,143,{G},0
Kricketune V,Pokémon,Battle Styles,142,{G},0
Single Strike Energy,Energy,Battle Styles,141,{G},0
Rapid Strike Energy,Energy,Battle Styles,140,{G},0
Urn of Vitality,Trainer,Battle Styles,139,0,Item
Tower of Waters,Trainer,Battle Styles,138,0,Stadium
Tower of Darkness,Trainer,Battle Styles,137,0,Stadium
Tool Jammer,Trainer,Battle Styles,136,0,Pokémon Tool
Sordward & Shielbert,Trainer,Battle Styles,135,0,Supporter
Single Strike Style Mustard,Trainer,Battle Styles,134,0,Supporter
Single Strike Scroll of Scorn,Trainer,Battle Styles,133,0,Pokémon Tool
Rapid Strike Style Mustard,Trainer,Battle Styles,132,0,Supporter
Rapid Strike Scroll of Swirls,Trainer,Battle Styles,131,0,Pokémon Tool
Phoebe,Trainer,Battle Styles,130,0,Supporter
Level Ball,Trainer,Battle Styles,129,0,Item
Korrina’s Focus,Trainer,Battle Styles,128,0,Supporter
Fan of Waves,Trainer,Battle Styles,127,0,Item
Exp. Share,Trainer,Battle Styles,126,0,Pokémon Tool
Escape Rope,Trainer,Battle Styles,125,0,Item
Energy Recycler,Trainer,Battle Styles,124,0,Item
Cheryl,Trainer,Battle Styles,123,0,Supporter
Camping Gear,Trainer,Battle Styles,122,0,Item
Bruno,Trainer,Battle Styles,121,0,Supporter
Indeedee,Pokémon,Battle Styles,120,{C},0
Drampa,Pokémon,Battle Styles,119,{C},0
Bouffalant,Pokémon,Battle Styles,118,{C},0
Stoutland V,Pokémon,Battle Styles,117,{C},0
Purugly,Pokémon,Battle Styles,116,{C},0
Glameow,Pokémon,Battle Styles,115,{C},0
Lickilicky,Pokémon,Battle Styles,114,{C},0
Lickitung,Pokémon,Battle Styles,113,{C},0
Fearow,Pokémon,Battle Styles,112,{C},0
Spearow,Pokémon,Battle Styles,111,{C},0
Corviknight VMAX,Pokémon,Battle Styles,110,{M},0
Corviknight V,Pokémon,Battle Styles,109,{M},0
Aegislash,Pokémon,Battle Styles,108,{M},0
Aegislash,Pokémon,Battle Styles,107,{M},0
Rapid Strike Urshifu V,Pokémon,Sword & Shield Promos,107,{F},0
Doublade,Pokémon,Battle Styles,106,{M},0
Single Strike Urshifu V,Pokémon,Sword & Shield Promos,106,{F},0
Honedge,Pokémon,Battle Styles,105,{M},0
Bisharp,Pokémon,Battle Styles,104,{M},0
Pawniard,Pokémon,Battle Styles,103,{M},0
Blastoise VMAX,Pokémon,Sword & Shield Promos,103,{W},0
Bronzong,Pokémon,Battle Styles,102,{M},0
Venusaur VMAX,Pokémon,Sword & Shield Promos,102,{G},0
Bronzor,Pokémon,Battle Styles,101,{M},0
Mawile,Pokémon,Battle Styles,100,{M},0
Steelix,Pokémon,Battle Styles,99,{M},0
Morpeko,Pokémon,Battle Styles,98,{D},0
Tyranitar V,Pokémon,Battle Styles,97,{D},0
Houndoom,Pokémon,Battle Styles,96,{D},0
Houndour,Pokémon,Battle Styles,95,{D},0
Eevee,Pokémon,Sword & Shield Promos,95,{C},0
Honchkrow,Pokémon,Battle Styles,94,{D},0
Jolteon,Pokémon,Sword & Shield Promos,94,{L},0
Arrokuda,Pokémon,Sword & Shield Promos,93,{W},0
Murkrow,Pokémon,Battle Styles,93,{D},0
Charmander,Pokémon,Sword & Shield Promos,92,{R},0
Galarian Slowbro,Pokémon,Battle Styles,92,{D},0
Crobat,Pokémon,Battle Styles,91,{D},0
Bronzong,Pokémon,Sword & Shield Promos,91,{M},0
Golbat,Pokémon,Battle Styles,90,{D},0
Houndoom,Pokémon,Sword & Shield Promos,90,{D},0
Octillery,Pokémon,Sword & Shield Promos,89,{W},0
Zubat,Pokémon,Battle Styles,89,{D},0
Cherrim,Pokémon,Sword & Shield Promos,88,{G},0
Rapid Strike Urshifu VMAX,Pokémon,Battle Styles,88,{F},0
Rapid Strike Urshifu V,Pokémon,Battle Styles,87,{F},0
Single Strike Urshifu VMAX,Pokémon,Battle Styles,86,{F},0
Single Strike Urshifu V,Pokémon,Battle Styles,85,{F},0
Stonjourner,Pokémon,Battle Styles,84,{F},0
Falinks,Pokémon,Battle Styles,83,{F},0
Sandaconda,Pokémon,Battle Styles,82,{F},0
Silicobra,Pokémon,Battle Styles,81,{F},0
Coalossal,Pokémon,Battle Styles,80,{F},0
Carkol,Pokémon,Battle Styles,79,{F},0
Rolycoly,Pokémon,Battle Styles,78,{F},0
Mienshao,Pokémon,Battle Styles,77,{F},0
Mienfoo,Pokémon,Battle Styles,76,{F},0
Conkeldurr,Pokémon,Battle Styles,75,{F},0
Gurdurr,Pokémon,Battle Styles,74,{F},0
Timburr,Pokémon,Battle Styles,73,{F},0
Gliscor,Pokémon,Battle Styles,72,{F},0
Gligar,Pokémon,Battle Styles,71,{F},0
Marowak,Pokémon,Battle Styles,70,{F},0
Cubone,Pokémon,Battle Styles,69,{F},0
Onix,Pokémon,Battle Styles,68,{F},0
Primeape,Pokémon,Battle Styles,67,{F},0
Mankey,Pokémon,Battle Styles,66,{F},0
Orbeetle,Pokémon,Battle Styles,65,{P},0
Dottler,Pokémon,Battle Styles,64,{P},0
Necrozma V,Pokémon,Battle Styles,63,{P},0
Mimikyu V,Pokémon,Battle Styles,62,{P},0
Meowstic,Pokémon,Battle Styles,61,{P},0
Espurr,Pokémon,Battle Styles,60,{P},0
Chimecho,Pokémon,Battle Styles,59,{P},0
Claydol,Pokémon,Battle Styles,58,{P},0
Baltoy,Pokémon,Battle Styles,57,{P},0
Grumpig,Pokémon,Battle Styles,56,{P},0
Spoink,Pokémon,Battle Styles,55,{P},0
Galarian Slowpoke,Pokémon,Battle Styles,54,{P},0
Boltund,Pokémon,Battle Styles,53,{L},0
Yamper,Pokémon,Battle Styles,52,{L},0
Tapu Koko VMAX,Pokémon,Battle Styles,51,{L},0
Tapu Koko V,Pokémon,Battle Styles,50,{L},0
Pachirisu,Pokémon,Battle Styles,49,{L},0
Luxray,Pokémon,Battle Styles,48,{L},0
Luxio,Pokémon,Battle Styles,47,{L},0
Shinx,Pokémon,Battle Styles,46,{L},0
Electivire,Pokémon,Battle Styles,45,{L},0
Electabuzz,Pokémon,Battle Styles,44,{L},0
Bruxish,Pokémon,Battle Styles,43,{W},0
Jellicent,Pokémon,Battle Styles,42,{W},0
Frillish,Pokémon,Battle Styles,41,{W},0
Empoleon V,Pokémon,Battle Styles,40,{W},0
Crawdaunt,Pokémon,Battle Styles,39,{W},0
Corphish,Pokémon,Battle Styles,38,{W},0
Octillery,Pokémon,Battle Styles,37,{W},0
Remoraid,Pokémon,Battle Styles,36,{W},0
Galarian Mr. Rime,Pokémon,Battle Styles,35,{W},0
Galarian Mr. Mime,Pokémon,Battle Styles,34,{W},0
Kingdra,Pokémon,Battle Styles,33,{W},0
Seadra,Pokémon,Battle Styles,32,{W},0
Horsea,Pokémon,Battle Styles,31,{W},0
Centiskorch,Pokémon,Battle Styles,30,{R},0
Sizzlipede,Pokémon,Battle Styles,29,{R},0
Salazzle,Pokémon,Battle Styles,28,{R},0
Salandit,Pokémon,Battle Styles,27,{R},0
Heatmor,Pokémon,Battle Styles,26,{R},0
Emboar,Pokémon,Battle Styles,25,{R},0
Pignite,Pokémon,Battle Styles,24,{R},0
Tepig,Pokémon,Battle Styles,23,{R},0
Victini VMAX,Pokémon,Battle Styles,22,{R},0
Victini V,Pokémon,Battle Styles,21,{R},0
Entei,Pokémon,Battle Styles,20,{R},0
Flapple VMAX,Pokémon,Battle Styles,19,{G},0
Flapple V,Pokémon,Battle Styles,18,{G},0
Blipbug,Pokémon,Battle Styles,17,{G},0
Tapu Bulu,Pokémon,Battle Styles,16,{G},0
Lurantis,Pokémon,Battle Styles,15,{G},0
Fomantis,Pokémon,Battle Styles,14,{G},0
Vivillon,Pokémon,Battle Styles,13,{G},0
Spewpa,Pokémon,Battle Styles,12,{G},0
Scatterbug,Pokémon,Battle Styles,11,{G},0
Durant,Pokémon,Battle Styles,10,{G},0
Carnivine,Pokémon,Battle Styles,9,{G},0
Cherrim,Pokémon,Battle Styles,8,{G},0
Cherubi,Pokémon,Battle Styles,7,{G},0
Kricketune V,Pokémon,Battle Styles,6,{G},0
Cacturne,Pokémon,Battle Styles,5,{G},0
Cacnea,Pokémon,Battle Styles,4,{G},0
Victreebel,Pokémon,Battle Styles,3,{G},0
Weepinbell,Pokémon,Battle Styles,2,{G},0
Bellsprout,Pokémon,Battle Styles,1,{G},0
Crobat VMAX,Pokémon,Sword & Shield Promos,99,{D},0
Crobat V,Pokémon,Sword & Shield Promos,98,{D},0
Dragapult VMAX,Pokémon,Sword & Shield Promos,97,{P},0
Dragapult V,Pokémon,Sword & Shield Promos,96,{P},0
Eternatus VMAX,Pokémon,Shining Fates,195,{D},0
Eternatus V,Pokémon,Shining Fates,194,{D},0
Dubwool V,Pokémon,Shining Fates,193,{C},0
Ditto VMAX,Pokémon,Shining Fates,192,{C},0
Ditto V,Pokémon,Shining Fates,191,{C},0
Grimmsnarl VMAX,Pokémon,Shining Fates,190,{D},0
Grimmsnarl V,Pokémon,Shining Fates,189,{D},0
Falinks V,Pokémon,Shining Fates,188,{F},0
Indeedee V,Pokémon,Shining Fates,187,{P},0
Toxtricity VMAX,Pokémon,Shining Fates,186,{L},0
Toxtricity V,Pokémon,Shining Fates,185,{L},0
Lapras VMAX,Pokémon,Shining Fates,184,{W},0
Lapras V,Pokémon,Shining Fates,183,{W},0
Centiskorch VMAX,Pokémon,Shining Fates,182,{R},0
Centiskorch V,Pokémon,Shining Fates,181,{R},0
Charizard VMAX,Pokémon,Shining Fates,180,{R},0
Rillaboom VMAX,Pokémon,Shining Fates,179,{G},0
Rillaboom V,Pokémon,Shining Fates,178,{G},0
Dubwool,Pokémon,Shining Fates,177,{C},0
Wooloo,Pokémon,Shining Fates,176,{C},0
Corvisquire,Pokémon,Shining Fates,175,{C},0
Rookidee,Pokémon,Shining Fates,174,{C},0
Greedent,Pokémon,Shining Fates,173,{C},0
Skwovet,Pokémon,Shining Fates,172,{C},0
Oranguru,Pokémon,Shining Fates,171,{C},0
Bunnelby,Pokémon,Shining Fates,170,{C},0
Swanna,Pokémon,Shining Fates,169,{C},0
Ducklett,Pokémon,Shining Fates,168,{C},0
Cinccino,Pokémon,Shining Fates,167,{C},0
Minccino,Pokémon,Shining Fates,166,{C},0
Duraludon,Pokémon,Shining Fates,165,{M},0
Copperajah,Pokémon,Shining Fates,164,{M},0
Cufant,Pokémon,Shining Fates,163,{M},0
Corviknight,Pokémon,Shining Fates,162,{M},0
Galarian Stunfisk,Pokémon,Shining Fates,161,{M},0
Galarian Perrserker,Pokémon,Shining Fates,160,{M},0
Galarian Meowth,Pokémon,Shining Fates,159,{M},0
Grimmsnarl,Pokémon,Shining Fates,158,{D},0
Morgrem,Pokémon,Shining Fates,157,{D},0
Impidimp,Pokémon,Shining Fates,156,{D},0
Thievul,Pokémon,Shining Fates,155,{D},0
Nickit,Pokémon,Shining Fates,154,{D},0
Galarian Obstagoon,Pokémon,Shining Fates,153,{D},0
Galarian Linoone,Pokémon,Shining Fates,152,{D},0
Galarian Zigzagoon,Pokémon,Shining Fates,151,{D},0
Galarian Weezing,Pokémon,Shining Fates,150,{D},0
Koffing,Pokémon,Shining Fates,149,{D},0
Stonjourner,Pokémon,Shining Fates,148,{F},0
Falinks,Pokémon,Shining Fates,147,{F},0
Grapploct,Pokémon,Shining Fates,146,{F},0
Clobbopus,Pokémon,Shining Fates,145,{F},0
Sandaconda,Pokémon,Shining Fates,144,{F},0
Silicobra,Pokémon,Shining Fates,143,{F},0
Coalossal,Pokémon,Shining Fates,142,{F},0
Carkol,Pokémon,Shining Fates,141,{F},0
Rolycoly,Pokémon,Shining Fates,140,{F},0
Galarian Runerigus,Pokémon,Shining Fates,139,{F},0
Galarian Yamask,Pokémon,Shining Fates,138,{F},0
Galarian Sirfetch’d,Pokémon,Shining Fates,137,{F},0
Galarian Farfetch’d,Pokémon,Shining Fates,136,{F},0
Dragapult,Pokémon,Shining Fates,135,{P},0
Drakloak,Pokémon,Shining Fates,134,{P},0
Dreepy,Pokémon,Shining Fates,133,{P},0
Indeedee,Pokémon,Shining Fates,132,{P},0
Alcremie,Pokémon,Shining Fates,131,{P},0
Milcery,Pokémon,Shining Fates,130,{P},0
Hatterene,Pokémon,Shining Fates,129,{P},0
Hattrem,Pokémon,Shining Fates,128,{P},0
Hatenna,Pokémon,Shining Fates,127,{P},0
Polteageist,Pokémon,Shining Fates,126,{P},0
Sinistea,Pokémon,Shining Fates,125,{P},0
Dedenne,Pokémon,Shining Fates,124,{P},0
Galarian Cursola,Pokémon,Shining Fates,123,{P},0
Galarian Corsola,Pokémon,Shining Fates,122,{P},0
Galarian Rapidash,Pokémon,Shining Fates,121,{P},0
Galarian Ponyta,Pokémon,Shining Fates,120,{P},0
Arctozolt,Pokémon,Shining Fates,119,{L},0
Dracozolt,Pokémon,Shining Fates,118,{L},0
Morpeko,Pokémon,Shining Fates,117,{L},0
Pincurchin,Pokémon,Shining Fates,116,{L},0
Toxtricity,Pokémon,Shining Fates,115,{L},0
Toxel,Pokémon,Shining Fates,114,{L},0
Boltund,Pokémon,Shining Fates,113,{L},0
Yamper,Pokémon,Shining Fates,112,{L},0
Rotom,Pokémon,Shining Fates,111,{L},0
Arctovish,Pokémon,Shining Fates,110,{W},0
Dracovish,Pokémon,Shining Fates,109,{W},0
Eiscue,Pokémon,Shining Fates,108,{W},0
Frosmoth,Pokémon,Shining Fates,107,{W},0
Snom,Pokémon,Shining Fates,106,{W},0
Barraskewda,Pokémon,Shining Fates,105,{W},0
Arrokuda,Pokémon,Shining Fates,104,{W},0
Cramorant,Pokémon,Shining Fates,103,{W},0
Drednaw,Pokémon,Shining Fates,102,{W},0
Chewtle,Pokémon,Shining Fates,101,{W},0
Inteleon,Pokémon,Shining Fates,100,{W},0
Drizzile,Pokémon,Shining Fates,99,{W},0
Sobble,Pokémon,Shining Fates,98,{W},0
Galarian Darmanitan,Pokémon,Shining Fates,97,{W},0
Galarian Darumaka,Pokémon,Shining Fates,96,{W},0
Suicune,Pokémon,Shining Fates,95,{W},0
Galarian Mr. Rime,Pokémon,Shining Fates,94,{W},0
Galarian Mr. Mime,Pokémon,Shining Fates,93,{W},0
Centiskorch,Pokémon,Shining Fates,92,{R},0
Sizzlipede,Pokémon,Shining Fates,91,{R},0
Cinderace,Pokémon,Shining Fates,90,{R},0
Raboot,Pokémon,Shining Fates,89,{R},0
Scorbunny,Pokémon,Shining Fates,88,{R},0
Appletun,Pokémon,Shining Fates,87,{G},0
Eevee VMAX,Pokémon,Sword & Shield Promos,87,{C},0
Flapple,Pokémon,Shining Fates,86,{G},0
Cramorant V,Pokémon,Sword & Shield Promos,86,{C},0
Applin,Pokémon,Shining Fates,85,{G},0
Boltund V,Pokémon,Sword & Shield Promos,85,{L},0
Eldegoss V,Pokémon,Sword & Shield Promos,84,{G},0
Eldegoss,Pokémon,Shining Fates,84,{G},0
Gossifleur,Pokémon,Shining Fates,83,{G},0
Bunnelby,Pokémon,Sword & Shield Promos,82,{C},0
Orbeetle,Pokémon,Shining Fates,82,{G},0
Dottler,Pokémon,Shining Fates,81,{G},0
Polteageist,Pokémon,Sword & Shield Promos,81,{P},0
Dedenne,Pokémon,Sword & Shield Promos,80,{P},0
Blipbug,Pokémon,Shining Fates,80,{G},0
Galarian Mr. Rime,Pokémon,Sword & Shield Promos,79,{W},0
Rillaboom,Pokémon,Shining Fates,79,{G},0
Thwackey,Pokémon,Shining Fates,78,{G},0
Grookey,Pokémon,Shining Fates,77,{G},0
Decidueye,Pokémon,Shining Fates,76,{G},0
Dartrix,Pokémon,Shining Fates,75,{G},0
Rowlet,Pokémon,Shining Fates,74,{G},0
Alcremie VMAX,Pokémon,Shining Fates,73,{P},0
Skyla,Trainer,Shining Fates,72,0,Supporter
Rose,Trainer,Shining Fates,71,0,Supporter
Poké Kid,Trainer,Shining Fates,70,0,Supporter
Piers,Trainer,Shining Fates,69,0,Supporter
Gym Trainer,Trainer,Shining Fates,68,0,Supporter
Cara Liss,Trainer,Shining Fates,67,0,Supporter
Bird Keeper,Trainer,Shining Fates,66,0,Supporter
Ball Guy,Trainer,Shining Fates,65,0,Supporter
Alcremie V,Pokémon,Shining Fates,64,{P},0
Team Yell Towel,Trainer,Shining Fates,63,0,Item
Rusted Sword,Trainer,Shining Fates,62,0,Pokémon Tool
Pikachu V,Pokémon,Sword & Shield Promos,61,{L},0
Rusted Shield,Trainer,Shining Fates,61,0,Pokémon Tool
Professor’s Research,Trainer,Shining Fates,60,0,Supporter
Gym Trainer,Trainer,Shining Fates,59,0,Supporter
Boss’s Orders,Trainer,Shining Fates,58,0,Supporter
Ball Guy,Trainer,Shining Fates,57,0,Supporter
Indeedee,Pokémon,Shining Fates,56,{C},0
Cramorant VMAX,Pokémon,Shining Fates,55,{C},0
Cramorant V,Pokémon,Shining Fates,54,{C},0
Greedent V,Pokémon,Shining Fates,53,{C},0
Eevee,Pokémon,Shining Fates,52,{C},0
Ditto VMAX,Pokémon,Shining Fates,51,{C},0
Ditto V,Pokémon,Shining Fates,50,{C},0
Cufant,Pokémon,Shining Fates,49,{M},0
Thievul,Pokémon,Shining Fates,48,{D},0
Nickit,Pokémon,Shining Fates,47,{D},0
Yveltal,Pokémon,Shining Fates,46,{D},0
Crobat VMAX,Pokémon,Shining Fates,45,{D},0
Crobat V,Pokémon,Shining Fates,44,{D},0
Spinarak,Pokémon,Shining Fates,43,{D},0
Galarian Weezing,Pokémon,Shining Fates,42,{D},0
Koffing,Pokémon,Shining Fates,41,{D},0
Trapinch,Pokémon,Shining Fates,40,{F},0
Indeedee V,Pokémon,Shining Fates,39,{P},0
Morpeko VMAX,Pokémon,Shining Fates,38,{L},0
Morpeko V,Pokémon,Shining Fates,37,{L},0
Morpeko,Pokémon,Shining Fates,36,{L},0
Morpeko,Pokémon,Shining Fates,35,{L},0
Rotom,Pokémon,Shining Fates,34,{L},0
Luxray,Pokémon,Shining Fates,33,{L},0
Luxio,Pokémon,Shining Fates,32,{L},0
Shinx,Pokémon,Shining Fates,31,{L},0
Frosmoth,Pokémon,Shining Fates,30,{W},0
Snom,Pokémon,Shining Fates,29,{W},0
Cramorant,Pokémon,Shining Fates,28,{W},0
Drednaw,Pokémon,Shining Fates,27,{W},0
Chewtle,Pokémon,Shining Fates,26,{W},0
Volcanion,Pokémon,Shining Fates,25,{W},0
Manaphy,Pokémon,Shining Fates,24,{W},0
Floatzel,Pokémon,Shining Fates,23,{W},0
Buizel,Pokémon,Shining Fates,22,{W},0
Kyogre,Pokémon,Shining Fates,21,{W},0
Horsea,Pokémon,Shining Fates,20,{W},0
Cinderace VMAX,Pokémon,Shining Fates,19,{R},0
Cinderace V,Pokémon,Shining Fates,18,{R},0
Reshiram,Pokémon,Shining Fates,17,{R},0
Zarude,Pokémon,Shining Fates,16,{G},0
Eldegoss,Pokémon,Shining Fates,15,{G},0
Gossifleur,Pokémon,Shining Fates,14,{G},0
Rillaboom,Pokémon,Shining Fates,13,{G},0
Thwackey,Pokémon,Shining Fates,12,{G},0
Grookey,Pokémon,Shining Fates,11,{G},0
Dhelmise VMAX,Pokémon,Shining Fates,10,{G},0
Dhelmise V,Pokémon,Shining Fates,9,{G},0
Decidueye,Pokémon,Shining Fates,8,{G},0
Dartrix,Pokémon,Shining Fates,7,{G},0
Rowlet,Pokémon,Shining Fates,6,{G},0
Tropius,Pokémon,Shining Fates,5,{G},0
Cacnea,Pokémon,Shining Fates,4,{G},0
Celebi,Pokémon,Shining Fates,3,{G},0
Yanmega,Pokémon,Shining Fates,2,{G},0
Yanma,Pokémon,Shining Fates,1,{G},0
Pikachu,Pokémon,McDonald's Collection 2021,25,{L},0
Sobble,Pokémon,McDonald's Collection 2021,23,{W},0
Popplio,Pokémon,McDonald's Collection 2021,22,{W},0
Froakie,Pokémon,McDonald's Collection 2021,21,{W},0
Oshawott,Pokémon,McDonald's Collection 2021,20,{W},0
Piplup,Pokémon,McDonald's Collection 2021,19,{W},0
Mudkip,Pokémon,McDonald's Collection 2021,18,{W},0
Totodile,Pokémon,McDonald's Collection 2021,17,{W},0
Squirtle,Pokémon,McDonald's Collection 2021,16,{W},0
Scorbunny,Pokémon,McDonald's Collection 2021,15,{R},0
Litten,Pokémon,McDonald's Collection 2021,14,{R},0
Fennekin,Pokémon,McDonald's Collection 2021,13,{R},0
Tepig,Pokémon,McDonald's Collection 2021,12,{R},0
Chimchar,Pokémon,McDonald's Collection 2021,11,{R},0
Torchic,Pokémon,McDonald's Collection 2021,10,{R},0
Charmander,Pokémon,McDonald's Collection 2021,8,{R},0
Cyndaquil,Pokémon,McDonald's Collection 2021,9,{R},0
Grookey,Pokémon,McDonald's Collection 2021,7,{G},0
Rowlet,Pokémon,McDonald's Collection 2021,6,{G},0
Chespin,Pokémon,McDonald's Collection 2021,5,{G},0
Snivy,Pokémon,McDonald's Collection 2021,4,{G},0
Turtwig,Pokémon,McDonald's Collection 2021,3,{G},0
Treecko,Pokémon,McDonald's Collection 2021,2,{G},0
Chikorita,Pokémon,McDonald's Collection 2021,24,{G},0
Bulbasaur,Pokémon,McDonald's Collection 2021,1,{G},0
Blastoise V,Pokémon,Sword & Shield Promos,101,{W},0
Venusaur V,Pokémon,Sword & Shield Promos,100,{G},0
Alakazam V,Pokémon,Sword & Shield Promos,83,{P},0
Orbeetle V,Pokémon,Sword & Shield Promos,78,{G},0
Zamazenta V,Pokémon,Sword & Shield Promos,77,{M},0
Zacian V,Pokémon,Sword & Shield Promos,76,{M},0
Telescopic Sight,Trainer,Vivid Voltage,203,0,Pokémon Tool
