Name,Type,Set,Set No.,Color,Sub-Type
Dangerous Laser,Trainer,Shrouded Fable,58,0,Item
Colress’s Tenacity,Trainer,Shrouded Fable,57,0,Supporter
Cassiopeia,Trainer,Shrouded Fable,56,0,Supporter
Binding Mochi,Trainer,Shrouded Fable,55,0,Pokémon Tool
Academy at Night,Trainer,Shrouded Fable,54,0,Stadium
Bewear,Pokémon,Shrouded Fable,53,{C},0
Stufful,Pokémon,Shrouded Fable,52,{C},0
Furfrou,Pokémon,Shrouded Fable,51,{C},0
Eevee,Pokémon,Shrouded Fable,50,{C},0
Persian,Pokémon,Shrouded Fable,49,{C},0
Meowth,Pokémon,Shrouded Fable,48,{C},0
Kyurem,Pokémon,Shrouded Fable,47,{N},0
Baxcalibur,Pokémon,Paldean Fates,130,{W},0
Arctibax,Pokémon,Paldean Fates,129,{W},0
Frigibax,Pokémon,Paldean Fates,128,{W},0
Tatsugiri,Pokémon,Paldean Fates,127,{W},0
Dondozo,Pokémon,Paldean Fates,126,{W},0
Veluza,Pokémon,Paldean Fates,125,{W},0
Palafin,Pokémon,Paldean Fates,124,{W},0
Finizen,Pokémon,Paldean Fates,123,{W},0
Wugtrio,Pokémon,Paldean Fates,122,{W},0
Wiglett,Pokémon,Paldean Fates,121,{W},0
Paldean Tauros,Pokémon,Paldean Fates,120,{W},0
Starmie,Pokémon,Paldean Fates,119,{W},0
Staryu,Pokémon,Paldean Fates,118,{W},0
Slowbro,Pokémon,Paldean Fates,117,{W},0
Slowpoke,Pokémon,Paldean Fates,116,{W},0
Armarouge,Pokémon,Paldean Fates,115,{R},0
Charcadet,Pokémon,Paldean Fates,114,{R},0
Oricorio,Pokémon,Paldean Fates,113,{R},0
Entei,Pokémon,Paldean Fates,112,{R},0
Paldean Tauros,Pokémon,Paldean Fates,111,{R},0
Charmeleon,Pokémon,Paldean Fates,110,{R},0
Charmander,Pokémon,Paldean Fates,109,{R},0
Rellor,Pokémon,Paldean Fates,108,{G},0
Scovillain,Pokémon,Paldean Fates,107,{G},0
Capsakid,Pokémon,Paldean Fates,106,{G},0
Toedscool,Pokémon,Paldean Fates,105,{G},0
Arboliva,Pokémon,Paldean Fates,104,{G},0
Dolliv,Pokémon,Paldean Fates,103,{G},0
Smoliv,Pokémon,Paldean Fates,102,{G},0
Abomasnow,Pokémon,Paldean Fates,101,{G},0
Snover,Pokémon,Paldean Fates,100,{G},0
Pineco,Pokémon,Paldean Fates,99,{G},0
Jumpluff,Pokémon,Paldean Fates,98,{G},0
Skiploom,Pokémon,Paldean Fates,97,{G},0
Hoppip,Pokémon,Paldean Fates,96,{G},0
Scyther,Pokémon,Paldean Fates,95,{G},0
Vileplume,Pokémon,Paldean Fates,94,{G},0
Gloom,Pokémon,Paldean Fates,93,{G},0
Oddish,Pokémon,Paldean Fates,92,{G},0
Ultra Ball,Trainer,Paldean Fates,91,0,Item
Technical Machine: Crisis Punch,Trainer,Paldean Fates,90,0,Pokémon Tool
Rare Candy,Trainer,Paldean Fates,89,0,Item
Professor’s Research,Trainer,Paldean Fates,88,0,Supporter
Pikachu,Pokémon,Scarlet & Violet Promos,88,{L},0
Professor’s Research,Trainer,Paldean Fates,87,0,Supporter
Paldean Student,Trainer,Paldean Fates,86,0,Supporter
Paldean Student,Trainer,Paldean Fates,85,0,Supporter
Nest Ball,Trainer,Paldean Fates,84,0,Item
Nemona’s Backpack,Trainer,Paldean Fates,83,0,Item
Nemona,Trainer,Paldean Fates,82,0,Supporter
Moonlit Hill,Trainer,Paldean Fates,81,0,Stadium
Iono,Trainer,Paldean Fates,80,0,Supporter
Electric Generator,Trainer,Paldean Fates,79,0,Item
Clive,Trainer,Paldean Fates,78,0,Supporter
Atticus,Trainer,Paldean Fates,77,0,Supporter
Artazon,Trainer,Paldean Fates,76,0,Stadium
Mimikyu,Pokémon,Scarlet & Violet Promos,75,{P},0
Squawkabilly ex,Pokémon,Paldean Fates,75,{C},0
Maushold,Pokémon,Paldean Fates,74,{C},0
Tandemaus,Pokémon,Paldean Fates,73,{C},0
Floragato,Pokémon,Scarlet & Violet Promos,77,{G},0
Sprigatito,Pokémon,Scarlet & Violet Promos,76,{G},0
Charizard ex,Pokémon,Scarlet & Violet Promos,74,{D},0
Iron Treads ex,Pokémon,Scarlet & Violet Promos,73,{M},0
Great Tusk ex,Pokémon,Scarlet & Violet Promos,72,{F},0
Koraidon ex,Pokémon,Paldean Fates,245,{F},0
Ting-Lu ex,Pokémon,Paldean Fates,244,{F},0
Miraidon ex,Pokémon,Paldean Fates,243,{L},0
Chien-Pao ex,Pokémon,Paldean Fates,242,{W},0
Chi-Yu ex,Pokémon,Paldean Fates,241,{R},0
Wo-Chien ex,Pokémon,Paldean Fates,240,{G},0
Penny,Trainer,Paldean Fates,239,0,Supporter
Nemona,Trainer,Paldean Fates,238,0,Supporter
Iono,Trainer,Paldean Fates,237,0,Supporter
Clive,Trainer,Paldean Fates,236,0,Supporter
Arven,Trainer,Paldean Fates,235,0,Supporter
Charizard ex,Pokémon,Paldean Fates,234,{D},0
Gardevoir ex,Pokémon,Paldean Fates,233,{P},0
Mew ex,Pokémon,Paldean Fates,232,{P},0
Paldean Student,Trainer,Paldean Fates,231,0,Supporter
Paldean Student,Trainer,Paldean Fates,230,0,Supporter
Nemona,Trainer,Paldean Fates,229,0,Supporter
Judge,Trainer,Paldean Fates,228,0,Supporter
Clive,Trainer,Paldean Fates,227,0,Supporter
Pawmi,Pokémon,Paldean Fates,226,{L},0
Palafin,Pokémon,Paldean Fates,225,{W},0
Wugtrio,Pokémon,Paldean Fates,224,{W},0
Squawkabilly ex,Pokémon,Paldean Fates,223,{C},0
Wigglytuff ex,Pokémon,Paldean Fates,222,{C},0
Pidgeot ex,Pokémon,Paldean Fates,221,{C},0
Noivern ex,Pokémon,Paldean Fates,220,{N},0
Paldean Clodsire ex,Pokémon,Paldean Fates,219,{D},0
Glimmora ex,Pokémon,Paldean Fates,218,{F},0
Gardevoir ex,Pokémon,Paldean Fates,217,{P},0
Mew ex,Pokémon,Paldean Fates,216,{P},0
Alakazam ex,Pokémon,Paldean Fates,215,{P},0
Espathra ex,Pokémon,Paldean Fates,214,{G},0
Toedscruel ex,Pokémon,Paldean Fates,213,{G},0
Forretress ex,Pokémon,Paldean Fates,212,{G},0
Flamigo,Pokémon,Paldean Fates,211,{C},0
Maushold,Pokémon,Paldean Fates,210,{C},0
Tandemaus,Pokémon,Paldean Fates,209,{C},0
Oinkologne,Pokémon,Paldean Fates,208,{C},0
Lechonk,Pokémon,Paldean Fates,207,{C},0
Greedent,Pokémon,Paldean Fates,206,{C},0
Skwovet,Pokémon,Paldean Fates,205,{C},0
Pelipper,Pokémon,Paldean Fates,204,{C},0
Wingull,Pokémon,Paldean Fates,203,{C},0
Snorlax,Pokémon,Paldean Fates,202,{C},0
Ditto,Pokémon,Paldean Fates,201,{C},0
Dodrio,Pokémon,Paldean Fates,200,{C},0
Doduo,Pokémon,Paldean Fates,199,{C},0
Jigglypuff,Pokémon,Paldean Fates,198,{C},0
Pidgeotto,Pokémon,Paldean Fates,197,{C},0
Pidgey,Pokémon,Paldean Fates,196,{C},0
Cyclizar,Pokémon,Paldean Fates,195,{N},0
Noibat,Pokémon,Paldean Fates,194,{N},0
Revavroom,Pokémon,Paldean Fates,193,{M},0
Varoom,Pokémon,Paldean Fates,192,{M},0
Scizor,Pokémon,Paldean Fates,191,{M},0
Eevee,Pokémon,151,133,{C},0
Ditto,Pokémon,151,132,{C},0
Lapras,Pokémon,151,131,{W},0
Gyarados,Pokémon,151,130,{W},0
Magikarp,Pokémon,151,129,{W},0
Tauros,Pokémon,151,128,{C},0
Pinsir,Pokémon,151,127,{G},0
Magmar,Pokémon,151,126,{R},0
Electabuzz,Pokémon,151,125,{L},0
Jynx ex,Pokémon,151,124,{W},0
Scyther,Pokémon,151,123,{G},0
Mr. Mime,Pokémon,151,122,{P},0
Starmie,Pokémon,151,121,{W},0
Staryu,Pokémon,151,120,{W},0
Seaking,Pokémon,151,119,{W},0
Goldeen,Pokémon,151,118,{W},0
Seadra,Pokémon,151,117,{W},0
Horsea,Pokémon,151,116,{W},0
Kangaskhan ex,Pokémon,151,115,{C},0
Tangela,Pokémon,151,114,{G},0
Chansey,Pokémon,151,113,{C},0
Rhydon,Pokémon,151,112,{F},0
Rhyhorn,Pokémon,151,111,{F},0
Weezing,Pokémon,151,110,{D},0
Koffing,Pokémon,151,109,{D},0
Lickitung,Pokémon,151,108,{C},0
Hitmonchan,Pokémon,151,107,{F},0
Hitmonlee,Pokémon,151,106,{F},0
Marowak,Pokémon,151,105,{F},0
Cubone,Pokémon,151,104,{F},0
Exeggutor,Pokémon,151,103,{G},0
Exeggcute,Pokémon,151,102,{G},0
Electrode,Pokémon,151,101,{L},0
Voltorb,Pokémon,151,100,{L},0
Kingler,Pokémon,151,99,{W},0
Krabby,Pokémon,151,98,{W},0
Hypno,Pokémon,151,97,{P},0
Drowzee,Pokémon,151,96,{P},0
Onix,Pokémon,151,95,{F},0
Gengar,Pokémon,151,94,{P},0
Haunter,Pokémon,151,93,{P},0
Gastly,Pokémon,151,92,{P},0
Cloyster,Pokémon,151,91,{W},0
Shellder,Pokémon,151,90,{W},0
Muk,Pokémon,151,89,{D},0
Grimer,Pokémon,151,88,{D},0
Dewgong,Pokémon,151,87,{W},0
Seel,Pokémon,151,86,{W},0
Dodrio,Pokémon,151,85,{C},0
Doduo,Pokémon,151,84,{C},0
Farfetch’d,Pokémon,151,83,{C},0
Magneton,Pokémon,151,82,{L},0
Magnemite,Pokémon,151,81,{L},0
Slowbro,Pokémon,151,80,{P},0
Slowpoke,Pokémon,151,79,{P},0
Rapidash,Pokémon,151,78,{R},0
Ponyta,Pokémon,151,77,{R},0
Golem ex,Pokémon,151,76,{F},0
Graveler,Pokémon,151,75,{F},0
Geodude,Pokémon,151,74,{F},0
Grafaiai,Pokémon,Paldean Fates,190,{D},0
Shroodle,Pokémon,Paldean Fates,189,{D},0
Mabosstiff,Pokémon,Paldean Fates,188,{D},0
Kingambit,Pokémon,Paldean Fates,187,{D},0
Bisharp,Pokémon,Paldean Fates,186,{D},0
Pawniard,Pokémon,Paldean Fates,185,{D},0
Sableye,Pokémon,Paldean Fates,184,{D},0
Weavile,Pokémon,Paldean Fates,183,{D},0
Sneasel,Pokémon,Paldean Fates,182,{D},0
Murkrow,Pokémon,Paldean Fates,181,{D},0
Paldean Wooper,Pokémon,Paldean Fates,180,{D},0
Glimmet,Pokémon,Paldean Fates,179,{F},0
Garganacl,Pokémon,Paldean Fates,178,{F},0
Naclstack,Pokémon,Paldean Fates,177,{F},0
Nacli,Pokémon,Paldean Fates,176,{F},0
Hawlucha,Pokémon,Paldean Fates,175,{F},0
Lucario,Pokémon,Paldean Fates,174,{F},0
Riolu,Pokémon,Paldean Fates,173,{F},0
Paldean Tauros,Pokémon,Paldean Fates,172,{F},0
Annihilape,Pokémon,Paldean Fates,171,{F},0
Primeape,Pokémon,Paldean Fates,170,{F},0
Mankey,Pokémon,Paldean Fates,169,{F},0
Houndstone,Pokémon,Paldean Fates,168,{P},0
Tinkaton,Pokémon,Paldean Fates,167,{P},0
Tinkatuff,Pokémon,Paldean Fates,166,{P},0
Tinkatink,Pokémon,Paldean Fates,165,{P},0
Flittle,Pokémon,Paldean Fates,164,{P},0
Rabsca,Pokémon,Paldean Fates,163,{P},0
Ceruledge,Pokémon,Paldean Fates,162,{P},0
Dachsbun,Pokémon,Paldean Fates,161,{P},0
Mimikyu,Pokémon,Paldean Fates,160,{P},0
Klefki,Pokémon,Paldean Fates,159,{P},0
Spiritomb,Pokémon,Paldean Fates,158,{P},0
Mime Jr.,Pokémon,Paldean Fates,157,{P},0
Drifblim,Pokémon,Paldean Fates,156,{P},0
Drifloon,Pokémon,Paldean Fates,155,{P},0
Kirlia,Pokémon,Paldean Fates,154,{P},0
Ralts,Pokémon,Paldean Fates,153,{P},0
Xatu,Pokémon,Paldean Fates,152,{P},0
Natu,Pokémon,Paldean Fates,151,{P},0
Cleffa,Pokémon,Paldean Fates,150,{P},0
Kadabra,Pokémon,Paldean Fates,149,{P},0
Abra,Pokémon,Paldean Fates,148,{P},0
Wigglytuff,Pokémon,Paldean Fates,147,{P},0
Kilowattrel,Pokémon,Paldean Fates,146,{L},0
Wattrel,Pokémon,Paldean Fates,145,{L},0
Pawmot,Pokémon,Paldean Fates,144,{L},0
Pawmo,Pokémon,Paldean Fates,143,{L},0
Pawmi,Pokémon,Paldean Fates,142,{L},0
Toxtricity,Pokémon,Paldean Fates,141,{L},0
Toxel,Pokémon,Paldean Fates,140,{L},0
Thundurus,Pokémon,Paldean Fates,139,{L},0
Pachirisu,Pokémon,Paldean Fates,138,{L},0
Luxray,Pokémon,Paldean Fates,137,{L},0
Luxio,Pokémon,Paldean Fates,136,{L},0
Shinx,Pokémon,Paldean Fates,135,{L},0
Electrode,Pokémon,Paldean Fates,134,{L},0
Voltorb,Pokémon,Paldean Fates,133,{L},0
Raichu,Pokémon,Paldean Fates,132,{L},0
Pikachu,Pokémon,Paldean Fates,131,{L},0
Octillery,Pokémon,Paradox Rift,34,{W},0
Remoraid,Pokémon,Paradox Rift,33,{W},0
Kingdra,Pokémon,Paradox Rift,32,{W},0
Seadra,Pokémon,Paradox Rift,31,{W},0
Horsea,Pokémon,Paradox Rift,30,{W},0
Chi-Yu,Pokémon,Paradox Rift,29,{R},0
Iron Moth,Pokémon,Paradox Rift,28,{R},0
Armarouge ex,Pokémon,Paradox Rift,27,{R},0
Charcadet,Pokémon,Paradox Rift,26,{R},0
Charcadet,Pokémon,Paradox Rift,25,{R},0
Crocalor,Pokémon,Paradox Rift,24,{R},0
Fuecoco,Pokémon,Paradox Rift,23,{R},0
Volcanion,Pokémon,Paradox Rift,22,{R},0
Simisear,Pokémon,Paradox Rift,21,{R},0
Pansear,Pokémon,Paradox Rift,20,{R},0
Magby,Pokémon,Paradox Rift,19,{R},0
Wo-Chien,Pokémon,Paradox Rift,18,{G},0
Toedscruel,Pokémon,Paradox Rift,17,{G},0
Toedscool,Pokémon,Paradox Rift,16,{G},0
Toedscool,Pokémon,Paradox Rift,15,{G},0
Nymble,Pokémon,Paradox Rift,14,{G},0
Nymble,Pokémon,Paradox Rift,13,{G},0
Orbeetle,Pokémon,Paradox Rift,12,{G},0
Dottler,Pokémon,Paradox Rift,11,{G},0
Blipbug,Pokémon,Paradox Rift,10,{G},0
Steenee,Pokémon,Paradox Rift,9,{G},0
Bounsweet,Pokémon,Paradox Rift,8,{G},0
Crustle,Pokémon,Paradox Rift,7,{G},0
Dwebble,Pokémon,Paradox Rift,6,{G},0
Simisage,Pokémon,Paradox Rift,5,{G},0
Pansage,Pokémon,Paradox Rift,4,{G},0
Froslass ex,Pokémon,Paradox Rift,3,{G},0
Masquerain,Pokémon,Paradox Rift,2,{G},0
Surskit,Pokémon,Paradox Rift,1,{G},0
Scream Tail,Pokémon,Scarlet & Violet Promos,65,{P},0
Pikachu,Pokémon,Scarlet & Violet Promos,101,{L},0
Oddish,Pokémon,Scarlet & Violet Promos,102,{G},0
Charizard ex,Pokémon,Scarlet & Violet Promos,56,{D},0
Kangaskhan ex,Pokémon,Scarlet & Violet Promos,55,{C},0
Greninja ex,Pokémon,Scarlet & Violet Promos,54,{W},0
Mew ex,Pokémon,Scarlet & Violet Promos,53,{P},0
Mewtwo,Pokémon,Scarlet & Violet Promos,52,{P},0
Alakazam ex,Pokémon,Scarlet & Violet Promos,50,{P},0
Zapdos ex,Pokémon,Scarlet & Violet Promos,49,{L},0
Pikachu with Grey Felt Hat,Pokémon,Scarlet & Violet Promos,85,{L},0
Jirachi V,Pokémon,Sword & Shield Promos,299,{P},0
Basic {P} Energy,Energy,151,207,{P},0
Switch,Trainer,151,206,0,Item
Mew ex,Pokémon,151,205,{P},0
Giovanni’s Charisma,Trainer,151,204,0,Supporter
Erika’s Invitation,Trainer,151,203,0,Supporter
Zapdos ex,Pokémon,151,202,{L},0
Alakazam ex,Pokémon,151,201,{P},0
Blastoise ex,Pokémon,151,200,{W},0
Charizard ex,Pokémon,151,199,{R},0
Venusaur ex,Pokémon,151,198,{G},0
Giovanni’s Charisma,Trainer,151,197,0,Supporter
Erika’s Invitation,Trainer,151,196,0,Supporter
Daisy’s Help,Trainer,151,195,0,Supporter
Bill’s Transfer,Trainer,151,194,0,Supporter
Mew ex,Pokémon,151,193,{P},0
Zapdos ex,Pokémon,151,192,{L},0
Jynx ex,Pokémon,151,191,{W},0
Kangaskhan ex,Pokémon,151,190,{C},0
Golem ex,Pokémon,151,189,{F},0
Alakazam ex,Pokémon,151,188,{P},0
Wigglytuff ex,Pokémon,151,187,{C},0
Ninetales ex,Pokémon,151,186,{R},0
Arbok ex,Pokémon,151,185,{D},0
Blastoise ex,Pokémon,151,184,{W},0
Charizard ex,Pokémon,151,183,{R},0
Venusaur ex,Pokémon,151,182,{G},0
Dragonair,Pokémon,151,181,{N},0
Omanyte,Pokémon,151,180,{W},0
Mr. Mime,Pokémon,151,179,{P},0
Tangela,Pokémon,151,178,{G},0
Machoke,Pokémon,151,177,{F},0
Poliwhirl,Pokémon,151,176,{W},0
Psyduck,Pokémon,151,175,{W},0
Nidoking,Pokémon,151,174,{D},0
Pikachu,Pokémon,151,173,{L},0
Caterpie,Pokémon,151,172,{G},0
Wartortle,Pokémon,151,171,{W},0
Squirtle,Pokémon,151,170,{W},0
Charmeleon,Pokémon,151,169,{R},0
Charmander,Pokémon,151,168,{R},0
Ivysaur,Pokémon,151,167,{G},0
Bulbasaur,Pokémon,151,166,{G},0
Rigid Band,Trainer,151,165,0,Pokémon Tool
Protective Goggles,Trainer,151,164,0,Pokémon Tool
Leftovers,Trainer,151,163,0,Pokémon Tool
Grabber,Trainer,151,162,0,Item
Giovanni’s Charisma,Trainer,151,161,0,Supporter
Erika’s Invitation,Trainer,151,160,0,Supporter
Energy Sticker,Trainer,151,159,0,Item
Daisy’s Help,Trainer,151,158,0,Supporter
Cycling Road,Trainer,151,157,0,Stadium
Bill’s Transfer,Trainer,151,156,0,Supporter
Big Air Balloon,Trainer,151,155,0,Pokémon Tool
Antique Old Amber,Trainer,151,154,0,Item
Antique Helix Fossil,Trainer,151,153,0,Item
Antique Dome Fossil,Trainer,151,152,0,Item
Mew ex,Pokémon,151,151,{P},0
Mewtwo,Pokémon,151,150,{P},0
Dragonite,Pokémon,151,149,{N},0
Dragonair,Pokémon,151,148,{N},0
Dratini,Pokémon,151,147,{N},0
Moltres,Pokémon,151,146,{R},0
Zapdos ex,Pokémon,151,145,{L},0
Articuno,Pokémon,151,144,{W},0
Snorlax,Pokémon,151,143,{C},0
Aerodactyl,Pokémon,151,142,{C},0
Kabutops,Pokémon,151,141,{F},0
Kabuto,Pokémon,151,140,{F},0
Omastar,Pokémon,151,139,{W},0
Omanyte,Pokémon,151,138,{W},0
Porygon,Pokémon,151,137,{C},0
Flareon,Pokémon,151,136,{R},0
Jolteon,Pokémon,151,135,{L},0
Vaporeon,Pokémon,151,134,{W},0
Yveltal,Pokémon,Paradox Rift,205,{D},0
Garbodor,Pokémon,Paradox Rift,204,{D},0
Slither Wing,Pokémon,Paradox Rift,203,{F},0
Garganacl,Pokémon,Paradox Rift,202,{F},0
Minior,Pokémon,Paradox Rift,201,{F},0
Mienshao,Pokémon,Paradox Rift,200,{F},0
Groudon,Pokémon,Paradox Rift,199,{F},0
Gimmighoul,Pokémon,Paradox Rift,198,{P},0
Espathra,Pokémon,Paradox Rift,197,{P},0
Joltik,Pokémon,Paradox Rift,196,{L},0
Blitzle,Pokémon,Paradox Rift,195,{L},0
Minun,Pokémon,Paradox Rift,194,{L},0
Plusle,Pokémon,Paradox Rift,193,{L},0
Veluza,Pokémon,Paradox Rift,192,{W},0
Wimpod,Pokémon,Paradox Rift,191,{W},0
Vanillish,Pokémon,Paradox Rift,190,{W},0
Mantyke,Pokémon,Paradox Rift,189,{W},0
Snorunt,Pokémon,Paradox Rift,188,{W},0
Iron Moth,Pokémon,Paradox Rift,187,{R},0
Magby,Pokémon,Paradox Rift,186,{R},0
Toedscruel,Pokémon,Paradox Rift,185,{G},0
Dottler,Pokémon,Paradox Rift,184,{G},0
Crustle,Pokémon,Paradox Rift,183,{G},0
Medical Energy,Energy,Paradox Rift,182,{G},0
Tulip,Trainer,Paradox Rift,181,0,Supporter
Techno Radar,Trainer,Paradox Rift,180,0,Item
Technical Machine: Turbo Energize,Trainer,Paradox Rift,179,0,Pokémon Tool
Technical Machine: Evolution,Trainer,Paradox Rift,178,0,Pokémon Tool
Technical Machine: Devolution,Trainer,Paradox Rift,177,0,Pokémon Tool
Technical Machine: Blindside,Trainer,Paradox Rift,176,0,Pokémon Tool
Snorlax Doll,Trainer,Paradox Rift,175,0,Item
Shauntal,Trainer,Paradox Rift,174,0,Supporter
Roark,Trainer,Paradox Rift,173,0,Supporter
Rika,Trainer,Paradox Rift,172,0,Supporter
Professor Turo’s Scenario,Trainer,Paradox Rift,171,0,Supporter
Professor Sada’s Vitality,Trainer,Paradox Rift,170,0,Supporter
Parasol Lady,Trainer,Paradox Rift,169,0,Supporter
Norman,Trainer,Paradox Rift,168,0,Supporter
Mela,Trainer,Paradox Rift,167,0,Supporter
Luxurious Cape,Trainer,Paradox Rift,166,0,Pokémon Tool
Larry,Trainer,Paradox Rift,165,0,Supporter
Future Booster Energy Capsule,Trainer,Paradox Rift,164,0,Pokémon Tool
Earthen Vessel,Trainer,Paradox Rift,163,0,Item
Defiance Vest,Trainer,Paradox Rift,162,0,Pokémon Tool
Cursed Duster,Trainer,Paradox Rift,161,0,Pokémon Tool
Counter Catcher,Trainer,Paradox Rift,160,0,Item
Ancient Booster Energy Capsule,Trainer,Paradox Rift,159,0,Pokémon Tool
Iron Jugulis,Pokémon,Paradox Rift,158,{C},0
Cyclizar,Pokémon,Paradox Rift,157,{C},0
Bombirdier ex,Pokémon,Paradox Rift,156,{C},0
Maushold ex,Pokémon,Paradox Rift,155,{C},0
Tandemaus,Pokémon,Paradox Rift,154,{C},0
Tandemaus,Pokémon,Paradox Rift,153,{C},0
Swablu,Pokémon,Paradox Rift,152,{C},0
Spinda,Pokémon,Paradox Rift,151,{C},0
Exploud,Pokémon,Paradox Rift,150,{C},0
Loudred,Pokémon,Paradox Rift,149,{C},0
Whismur,Pokémon,Paradox Rift,148,{C},0
Miltank,Pokémon,Paradox Rift,147,{C},0
Ambipom,Pokémon,Paradox Rift,146,{C},0
Armarouge,Pokémon,Paldean Fates,15,{R},0
Charcadet,Pokémon,Paldean Fates,14,{R},0
Heat Rotom,Pokémon,Paldean Fates,13,{R},0
Camerupt,Pokémon,Paldean Fates,12,{R},0
Numel,Pokémon,Paldean Fates,11,{R},0
Magmortar,Pokémon,Paldean Fates,10,{R},0
Magmar,Pokémon,Paldean Fates,9,{R},0
Charmeleon,Pokémon,Paldean Fates,8,{R},0
Charmander,Pokémon,Paldean Fates,7,{R},0
Espathra ex,Pokémon,Paldean Fates,6,{G},0
Toedscruel ex,Pokémon,Paldean Fates,5,{G},0
Toedscool,Pokémon,Paldean Fates,4,{G},0
Maractus,Pokémon,Paldean Fates,3,{G},0
Forretress ex,Pokémon,Paldean Fates,2,{G},0
Pineco,Pokémon,Paldean Fates,1,{G},0
Iron Valiant ex,Pokémon,Scarlet & Violet Promos,68,{P},0
Roaring Moon ex,Pokémon,Scarlet & Violet Promos,67,{D},0
Basic {P} Energy,Energy,Pokémon Trading Card Game Classic—Blastoise,34,{D},0
Basic {L} Energy,Energy,Pokémon Trading Card Game Classic—Charizard,34,{D},0
Basic {F} Energy,Energy,Pokémon Trading Card Game Classic—Venusaur,34,{D},0
Basic {W} Energy,Energy,Pokémon Trading Card Game Classic—Blastoise,33,{D},0
Basic {R} Energy,Energy,Pokémon Trading Card Game Classic—Charizard,33,{D},0
Basic {G} Energy,Energy,Pokémon Trading Card Game Classic—Venusaur,33,{D},0
Double Colorless Energy,Energy,Pokémon Trading Card Game Classic—Blastoise,32,{D},0
Double Colorless Energy,Energy,Pokémon Trading Card Game Classic—Charizard,32,{D},0
Double Colorless Energy,Energy,Pokémon Trading Card Game Classic—Venusaur,32,{D},0
VS Seeker,Trainer,Pokémon Trading Card Game Classic—Blastoise,31,0,Item
VS Seeker,Trainer,Pokémon Trading Card Game Classic—Charizard,31,0,Item
VS Seeker,Trainer,Pokémon Trading Card Game Classic—Venusaur,31,0,Item
Ultra Ball,Trainer,Pokémon Trading Card Game Classic—Blastoise,30,0,Item
Ultra Ball,Trainer,Pokémon Trading Card Game Classic—Charizard,30,0,Item
Ultra Ball,Trainer,Pokémon Trading Card Game Classic—Venusaur,30,0,Item
Switch,Trainer,Pokémon Trading Card Game Classic—Blastoise,29,0,Item
Switch,Trainer,Pokémon Trading Card Game Classic—Charizard,29,0,Item
Switch,Trainer,Pokémon Trading Card Game Classic—Venusaur,29,0,Item
Super Rod,Trainer,Pokémon Trading Card Game Classic—Blastoise,28,0,Item
Super Scoop Up,Trainer,Pokémon Trading Card Game Classic—Charizard,28,0,Item
Super Rod,Trainer,Pokémon Trading Card Game Classic—Venusaur,28,0,Item
Rocket’s Admin.,Trainer,Pokémon Trading Card Game Classic—Blastoise,27,0,Supporter
Super Rod,Trainer,Pokémon Trading Card Game Classic—Charizard,27,0,Item
Sun Seed,Trainer,Pokémon Trading Card Game Classic—Venusaur,27,0,Pokémon Tool
Rare Candy,Trainer,Pokémon Trading Card Game Classic—Blastoise,26,0,Item
Scorching Charcoal,Trainer,Pokémon Trading Card Game Classic—Charizard,26,0,Pokémon Tool
Rocket’s Admin.,Trainer,Pokémon Trading Card Game Classic—Venusaur,26,0,Supporter
Professor Oak,Trainer,Pokémon Trading Card Game Classic—Blastoise,25,0,Supporter
Rocket’s Admin.,Trainer,Pokémon Trading Card Game Classic—Charizard,25,0,Supporter
Rare Candy,Trainer,Pokémon Trading Card Game Classic—Venusaur,25,0,Item
Pokémon Fan Club,Trainer,Pokémon Trading Card Game Classic—Blastoise,24,0,Supporter
Rare Candy,Trainer,Pokémon Trading Card Game Classic—Charizard,24,0,Item
Professor Oak,Trainer,Pokémon Trading Card Game Classic—Venusaur,24,0,Supporter
Poké Ball,Trainer,Pokémon Trading Card Game Classic—Blastoise,23,0,Item
Professor Oak,Trainer,Pokémon Trading Card Game Classic—Charizard,23,0,Supporter
Pokémon Nurse,Trainer,Pokémon Trading Card Game Classic—Venusaur,23,0,Supporter
Fisherman,Trainer,Pokémon Trading Card Game Classic—Blastoise,22,0,Supporter
Pokémon Fan Club,Trainer,Pokémon Trading Card Game Classic—Charizard,22,0,Supporter
Pokémon Fan Club,Trainer,Pokémon Trading Card Game Classic—Venusaur,22,0,Supporter
Poké Ball,Trainer,Pokémon Trading Card Game Classic—Charizard,21,0,Item
Poké Ball,Trainer,Pokémon Trading Card Game Classic—Venusaur,21,0,Item
Drops in the Ocean,Trainer,Pokémon Trading Card Game Classic—Blastoise,21,0,Pokémon Tool
Computer Search,Trainer,Pokémon Trading Card Game Classic—Blastoise,20,0,Item
Varoom,Pokémon,Obsidian Flames,154,{M},0
Melmetal ex,Pokémon,Obsidian Flames,153,{M},0
Meltan,Pokémon,Obsidian Flames,152,{M},0
Togedemaru,Pokémon,Obsidian Flames,151,{M},0
Kingambit,Pokémon,Obsidian Flames,150,{M},0
Bisharp,Pokémon,Obsidian Flames,149,{M},0
Pawniard,Pokémon,Obsidian Flames,148,{M},0
Excadrill,Pokémon,Obsidian Flames,147,{M},0
Probopass,Pokémon,Obsidian Flames,146,{M},0
Bronzong,Pokémon,Obsidian Flames,145,{M},0
Bronzor,Pokémon,Obsidian Flames,144,{M},0
Mawile,Pokémon,Obsidian Flames,143,{M},0
