Sage’s Training,(Trainer),Undaunted,78,0,0,46
Ruins of Alph,(Trainer),Undaunted,77,0,0,47
Legend Box,Trainer,Undaunted,76,0,(Item),48
Flower Shop Lady,(Trainer),Undaunted,75,0,0,49
Energy Exchanger,Trainer,Undaunted,74,0,(Item),50
Defender,Trainer,Undaunted,73,0,(Item),51
Burned Tower,(Trainer),Undaunted,72,0,0,52
Togepi,Pokémon,Undaunted,71,{C},0,53
Stunky,Pokémon,Undaunted,70,{D},0,54
Sneasel,Pokémon,Undaunted,69,{D},0,55
Slugma,Pokémon,Undaunted,68,{R},0,56
Slowpoke,Pokémon,Undaunted,67,{W},0,57
Scyther,Pokémon,Undaunted,66,{G},0,58
Rattata,Pokémon,Undaunted,65,{C},0,59
Pokédex,Trainer,Black & White,98,0,Item,0
Poké Ball,Trainer,Black & White,97,0,Item,1
PlusPower,Trainer,Black & White,96,0,Item,2
Full Heal,Trainer,Black & White,95,0,Item,3
Energy Switch,Trainer,Black & White,94,0,Item,4
Energy Search,Trainer,Black & White,93,0,Item,5
Energy Retrieval,Trainer,Black & White,92,0,Item,6
Bouffalant,Pokémon,Black & White,91,{C},0,7
Bouffalant,Pokémon,Black & White,90,{C},0,8
Cinccino,Pokémon,Black & White,89,{C},0,9
Minccino,Pokémon,Black & White,88,{C},0,10
Audino,Pokémon,Black & White,87,{C},0,11
Unfezant,Pokémon,Black & White,86,{C},0,12
Tranquill,Pokémon,Black & White,85,{C},0,13
Pidove,Pokémon,Black & White,84,{C},0,14
Stoutland,Pokémon,Black & White,83,{C},0,15
Herdier,Pokémon,Black & White,82,{C},0,16
Lillipup,Pokémon,Black & White,81,{C},0,17
Lillipup,Pokémon,Black & White,80,{C},0,18
Watchog,Pokémon,Black & White,79,{C},0,19
Patrat,Pokémon,Black & White,78,{C},0,20
Patrat,Pokémon,Black & White,77,{C},0,21
Klinklang,Pokémon,Black & White,76,{M},0,22
Klang,Pokémon,Black & White,75,{M},0,23
Klink,Pokémon,Black & White,74,{M},0,24
Mandibuzz,Pokémon,Black & White,73,{D},0,25
Vullaby,Pokémon,Black & White,72,{D},0,26
Zoroark,Pokémon,Black & White,71,{D},0,27
Zorua,Pokémon,Black & White,70,{D},0,28
Scrafty,Pokémon,Black & White,69,{D},0,29
Scraggy,Pokémon,Black & White,68,{D},0,30
Liepard,Pokémon,Black & White,67,{D},0,31
Purrloin,Pokémon,Black & White,66,{D},0,32
Krookodile,Pokémon,Black & White,65,{F},0,33
Krokorok,Pokémon,Black & White,64,{F},0,34
Sandile,Pokémon,Black & White,63,{F},0,35
Sawk,Pokémon,Black & White,62,{F},0,36
Throh,Pokémon,Black & White,61,{F},0,37
Gurdurr,Pokémon,Black & White,60,{F},0,38
Timburr,Pokémon,Black & White,59,{F},0,39
Timburr,Pokémon,Black & White,58,{F},0,40
Reuniclus,Pokémon,Black & White,57,{P},0,41
Duosion,Pokémon,Black & White,56,{P},0,42
Solosis,Pokémon,Black & White,55,{P},0,43
Scolipede,Pokémon,Black & White,54,{P},0,44
Whirlipede,Pokémon,Black & White,53,{P},0,45
Venipede,Pokémon,Black & White,52,{P},0,46
Swoobat,Pokémon,Black & White,51,{P},0,47
Woobat,Pokémon,Black & White,50,{P},0,48
Musharna,Pokémon,Black & White,49,{P},0,49
Munna,Pokémon,Black & White,48,{P},0,50
Zekrom,Pokémon,Black & White,47,{L},0,51
Galvantula,Pokémon,Black & White,46,{L},0,52
Joltik,Pokémon,Black & White,45,{L},0,53
Joltik,Pokémon,Black & White,44,{L},0,54
Zebstrika,Pokémon,Black & White,43,{L},0,55
Zebstrika,Pokémon,Black & White,42,{L},0,56
Blitzle,Pokémon,Black & White,41,{L},0,57
Blitzle,Pokémon,Black & White,40,{L},0,58
Alomomola,Pokémon,Black & White,39,{W},0,59
Fighting Energy,Energy,HS Energy (2010 Unnumbered),6,0,0,0
Hoothoot,Pokémon,HeartGold & SoulSilver Promos,5,{C},0,1
Hitmontop,Pokémon,HeartGold & SoulSilver,6,{F},0,2
Psychic Energy,Energy,HS Energy (2010 Unnumbered),5,0,0,3
Wobbuffet,Pokémon,HeartGold & SoulSilver Promos,4,{P},0,4
Gyarados,Pokémon,HeartGold & SoulSilver,5,{W},0,5
Lightning Energy,Energy,HS Energy (2010 Unnumbered),4,0,0,6
Pikachu,Pokémon,HeartGold & SoulSilver Promos,3,{L},0,7
Water Energy,Energy,HS Energy (2010 Unnumbered),3,0,0,8
Clefable,Pokémon,HeartGold & SoulSilver,4,{C},0,9
Fire Energy,Energy,HS Energy (2010 Unnumbered),2,0,0,10
Azumarill,Pokémon,HeartGold & SoulSilver,3,{W},0,11
Arcanine,Pokémon,HeartGold & SoulSilver,2,{R},0,12
Grass Energy,Energy,HS Energy (2010 Unnumbered),1,0,0,13
Bibarel,Pokémon,Rumble,16,{C},0,14
Rattata,Pokémon,Rumble,15,{C},0,15
Bastiodon,Pokémon,Rumble,14,{M},0,16
Skuntank,Pokémon,Rumble,13,{D},0,17
Lucario,Pokémon,Rumble,12,{F},0,18
Diglett,Pokémon,Rumble,11,{F},0,19
Mew,Pokémon,Rumble,10,{P},0,20
Mewtwo,Pokémon,Rumble,9,{P},0,21
Zapdos,Pokémon,Rumble,8,{L},0,22
Pikachu,Pokémon,Rumble,7,{L},0,23
Gyarados,Pokémon,Rumble,6,{W},0,24
Starmie,Pokémon,Rumble,5,{W},0,25
Heatran,Pokémon,Rumble,4,{R},0,26
Ninetales,Pokémon,Rumble,3,{R},0,27
Cherrim,Pokémon,Rumble,2,{G},0,28
Venusaur,Pokémon,Rumble,1,{G},0,29
Arceus,Pokémon,Arceus,111,{M},0,30
Arceus,Pokémon,Arceus,110,{F},0,31
Arceus,Pokémon,Arceus,109,{P},0,32
Arceus,Pokémon,Arceus,108,{L},0,33
Arceus,Pokémon,Arceus,107,{C},0,34
Arceus,Pokémon,Arceus,106,{W},0,35
Arceus,Pokémon,Arceus,105,{R},0,36
Arceus,Pokémon,Arceus,104,{G},0,37
Arceus,Pokémon,Arceus,103,{D},0,38
Shinx,Pokémon,Arceus,102,{L},0,39
Ponyta,Pokémon,Arceus,101,{R},0,40
Bagon,Pokémon,Arceus,100,{C},0,41
Tangrowth LV.X,Pokémon,Arceus,99,{G},0,42
Salamence LV.X,Pokémon,Arceus,98,{C},0,43
Gengar LV.X,Pokémon,Arceus,97,{P},0,44
Arceus LV.X,Pokémon,Arceus,96,{C},0,45
Arceus LV.X,Pokémon,Arceus,95,{C},0,46
Arceus LV.X,Pokémon,Arceus,94,{C},0,47
Helix Fossil,Trainer,Arceus,93,0,(Item),48
Dome Fossil,Trainer,Arceus,92,0,(Item),49
Ultimate Zone,(Trainer),Arceus,91,0,0,50
Professor Oak’s Visit,(Trainer),Arceus,90,0,0,51
Old Amber,Trainer,Arceus,89,0,(Item),52
Lucky Egg,Trainer,Arceus,88,0,Pokémon Tool,53
Expert Belt,Trainer,Arceus,87,0,Pokémon Tool,54
Energy Restore,Trainer,Arceus,86,0,(Item),55
Department Store Girl,(Trainer),Arceus,85,0,0,56
Buffer Piece,Trainer,Arceus,84,0,Pokémon Tool,57
Bench Shield,Trainer,Arceus,83,0,Pokémon Tool,58
Beginning Door,Trainer,Arceus,82,0,(Item),59
Scizor,Pokémon,Undaunted,8,{M},0,0
Magcargo,Pokémon,Undaunted,7,{R},0,1
Houndoom,Pokémon,Undaunted,6,{D},0,2
Gliscor,Pokémon,Undaunted,5,{F},0,3
Forretress,Pokémon,Undaunted,4,{M},0,4
Espeon,Pokémon,Undaunted,3,{P},0,5
Bellossom,Pokémon,Undaunted,2,{G},0,6
Tropical Tidal Wave,Trainer,HeartGold & SoulSilver Promos,18,0,(Item),7
Victory Medal,Trainer,Victory Medals,7,0,(Item),8
Alph Lithograph,Trainer,Unleashed,96,0,(Item),9
Suicune & Entei LEGEND,Pokémon,Unleashed,95,{R}{W},0,10
Suicune & Entei LEGEND,Pokémon,Unleashed,94,{R}{W},0,11
Raikou & Suicune LEGEND,Pokémon,Unleashed,93,{W}{L},0,12
Raikou & Suicune LEGEND,Pokémon,Unleashed,92,{W}{L},0,13
Entei & Raikou LEGEND,Pokémon,Unleashed,91,{R}{L},0,14
Entei & Raikou LEGEND,Pokémon,Unleashed,90,{R}{L},0,15
Ursaring,Pokémon,Unleashed,89,{C},0,16
Tyranitar,Pokémon,Unleashed,88,{D},0,17
Steelix,Pokémon,Unleashed,87,{M},0,18
Lanturn,Pokémon,Unleashed,86,{L},0,19
Kingdra,Pokémon,Unleashed,85,{W},0,20
Crobat,Pokémon,Unleashed,84,{P},0,21
Super Scoop Up,Trainer,Unleashed,83,0,(Item),22
Rare Candy,Trainer,Unleashed,82,0,(Item),23
Pokémon Circulator,Trainer,Unleashed,81,0,(Item),24
PlusPower,Trainer,Unleashed,80,0,(Item),25
Life Herb,Trainer,Unleashed,79,0,(Item),26
Judge,(Trainer),Unleashed,78,0,0,27
Interviewer’s Questions,(Trainer),Unleashed,77,0,0,28
Good Rod,Trainer,Unleashed,76,0,(Item),29
Engineer’s Adjustments,(Trainer),Unleashed,75,0,0,30
Energy Returner,Trainer,Unleashed,74,0,(Item),31
Emcee’s Chatter,(Trainer),Unleashed,73,0,0,32
Dual Ball,Trainer,Unleashed,72,0,(Item),33
Cheerleader’s Cheer,(Trainer),Unleashed,71,0,0,34
Zubat,Pokémon,Unleashed,70,{P},0,35
Weedle,Pokémon,Unleashed,69,{G},0,36
Vulpix,Pokémon,Unleashed,68,{R},0,37
Turtwig,Pokémon,Unleashed,67,{G},0,38
Tropius,Pokémon,Unleashed,66,{G},0,39
Teddiursa,Pokémon,Unleashed,65,{C},0,40
Stantler,Pokémon,Unleashed,64,{C},0,41
Squirtle,Pokémon,Unleashed,63,{W},0,42
Spearow,Pokémon,Unleashed,62,{C},0,43
Roselia,Pokémon,Unleashed,61,{G},0,44
Riolu,Pokémon,Unleashed,60,{F},0,45
Remoraid,Pokémon,Unleashed,59,{W},0,46
Poliwag,Pokémon,Unleashed,58,{W},0,47
Onix,Pokémon,Unleashed,57,{F},0,48
Onix,Pokémon,Unleashed,56,{F},0,49
Natu,Pokémon,Unleashed,55,{P},0,50
Misdreavus,Pokémon,Unleashed,54,{P},0,51
Mankey,Pokémon,Unleashed,53,{F},0,52
Magmar,Pokémon,Unleashed,52,{R},0,53
Larvitar,Pokémon,Unleashed,51,{F},0,54
Larvitar,Pokémon,Unleashed,50,{F},0,55
Horsea,Pokémon,Unleashed,49,{W},0,56
Chinchou,Pokémon,Unleashed,48,{L},0,57
Cherubi,Pokémon,Unleashed,47,{G},0,58
Carnivine,Pokémon,Unleashed,46,{G},0,59
Electrike,Pokémon,Dragons Exalted,41,{L},0,0
Ampharos,Pokémon,Dragons Exalted,40,{L},0,1
Flaaffy,Pokémon,Dragons Exalted,39,{L},0,2
Mareep,Pokémon,Dragons Exalted,38,{L},0,3
Alomomola,Pokémon,Dragons Exalted,37,{W},0,4
Seismitoad,Pokémon,Dragons Exalted,36,{W},0,5
Palpitoad,Pokémon,Dragons Exalted,35,{W},0,6
Tympole,Pokémon,Dragons Exalted,34,{W},0,7
Floatzel,Pokémon,Dragons Exalted,33,{W},0,8
Buizel,Pokémon,Dragons Exalted,32,{W},0,9
Walrein,Pokémon,Dragons Exalted,31,{W},0,10
Sealeo,Pokémon,Dragons Exalted,30,{W},0,11
Spheal,Pokémon,Dragons Exalted,29,{W},0,12
Milotic,Pokémon,Dragons Exalted,28,{W},0,13
Feebas,Pokémon,Dragons Exalted,27,{W},0,14
Wailord,Pokémon,Dragons Exalted,26,{W},0,15
Wailmer,Pokémon,Dragons Exalted,25,{W},0,16
Gyarados,Pokémon,Dragons Exalted,24,{W},0,17
Magikarp,Pokémon,Dragons Exalted,23,{W},0,18
Ho-Oh-EX,Pokémon,Dragons Exalted,22,{R},0,19
Magmortar,Pokémon,Dragons Exalted,21,{R},0,20
Magmar,Pokémon,Dragons Exalted,20,{R},0,21
Ninetales,Pokémon,Dragons Exalted,19,{R},0,22
Vulpix,Pokémon,Dragons Exalted,18,{R},0,23
Foongus,Pokémon,Dragons Exalted,17,{G},0,24
Maractus,Pokémon,Dragons Exalted,16,{G},0,25
Roserade,Pokémon,Dragons Exalted,15,{G},0,26
Roserade,Pokémon,Dragons Exalted,14,{G},0,27
Roselia,Pokémon,Dragons Exalted,13,{G},0,28
Roselia,Pokémon,Dragons Exalted,12,{G},0,29
Ninjask,Pokémon,Dragons Exalted,11,{G},0,30
Nincada,Pokémon,Dragons Exalted,10,{G},0,31
Cascoon,Pokémon,Dragons Exalted,9,{G},0,32
Beautifly,Pokémon,Dragons Exalted,8,{G},0,33
Silcoon,Pokémon,Dragons Exalted,7,{G},0,34
Wurmple,Pokémon,Dragons Exalted,6,{G},0,35
Yanmega,Pokémon,Dragons Exalted,5,{G},0,36
Yanma,Pokémon,Dragons Exalted,4,{G},0,37
Jumpluff,Pokémon,Dragons Exalted,3,{G},0,38
Skiploom,Pokémon,Dragons Exalted,2,{G},0,39
Hoppip,Pokémon,Dragons Exalted,1,{G},0,40
Axew,Pokémon,McDonald's Collection 2012,12,{C},0,41
Klang,Pokémon,McDonald's Collection 2012,11,{M},0,42
Scraggy,Pokémon,McDonald's Collection 2012,10,{D},0,43
Purrloin,Pokémon,McDonald's Collection 2012,9,{D},0,44
Drilbur,Pokémon,McDonald's Collection 2012,8,{F},0,45
Woobat,Pokémon,McDonald's Collection 2012,7,{P},0,46
Emolga,Pokémon,McDonald's Collection 2012,6,{L},0,47
Dewott,Pokémon,McDonald's Collection 2012,5,{W},0,48
Pignite,Pokémon,McDonald's Collection 2012,4,{R},0,49
Dwebble,Pokémon,McDonald's Collection 2012,3,{G},0,50
Pansage,Pokémon,McDonald's Collection 2012,2,{G},0,51
Servine,Pokémon,McDonald's Collection 2012,1,{G},0,52
Landorus,Pokémon,Black & White Promos,43,{F},0,53
Tornadus,Pokémon,Black & White Promos,42,{C},0,54
Thundurus,Pokémon,Black & White Promos,41,{L},0,55
Zekrom-EX,Pokémon,Black & White Promos,38,{L},0,56
Kyurem-EX,Pokémon,Black & White Promos,37,{W},0,57
Reshiram-EX,Pokémon,Black & White Promos,36,{R},0,58
Meowth,Pokémon,Black & White Promos,35,{C},0,59
Psychic Energy,Energy,Call of Legends,92,0,0,0
Lightning Energy,Energy,Call of Legends,91,0,0,1
Water Energy,Energy,Call of Legends,90,0,0,2
Fire Energy,Energy,Call of Legends,89,0,0,3
Grass Energy,Energy,Call of Legends,88,0,0,4
Metal Energy,Energy,Call of Legends,87,0,0,5
Darkness Energy,Energy,Call of Legends,86,0,0,6
Sage’s Training,(Trainer),Call of Legends,85,0,0,7
Research Record,Trainer,Call of Legends,84,0,(Item),8
Professor Oak’s New Theory,(Trainer),Call of Legends,83,0,0,9
Professor Elm’s Training Method,(Trainer),Call of Legends,82,0,0,10
Lost World,(Trainer),Call of Legends,81,0,0,11
Lost Remover,Trainer,Call of Legends,80,0,(Item),12
Interviewer’s Questions,(Trainer),Call of Legends,79,0,0,13
Dual Ball,Trainer,Call of Legends,78,0,(Item),14
Copycat,(Trainer),Call of Legends,77,0,0,15
Cheerleader’s Cheer,(Trainer),Call of Legends,76,0,0,16
Vulpix,Pokémon,Call of Legends,75,{R},0,17
Totodile,Pokémon,Call of Legends,74,{W},0,18
Teddiursa,Pokémon,Call of Legends,73,{C},0,19
Tangela,Pokémon,Call of Legends,72,{G},0,20
Snubbull,Pokémon,Call of Legends,71,{C},0,21
Slowpoke,Pokémon,Call of Legends,70,{W},0,22
Relicanth,Pokémon,Call of Legends,69,{W},0,23
Pineco,Pokémon,Call of Legends,68,{G},0,24
Pidgey,Pokémon,Call of Legends,67,{C},0,25
Phanpy,Pokémon,Call of Legends,66,{F},0,26
Misdreavus,Pokémon,Call of Legends,65,{P},0,27
Mawile,Pokémon,Call of Legends,64,{M},0,28
Mareep,Pokémon,Call of Legends,63,{L},0,29
Magmar,Pokémon,Call of Legends,62,{R},0,30
Magikarp,Pokémon,Call of Legends,61,{W},0,31
Koffing,Pokémon,Call of Legends,60,{P},0,32
Houndour,Pokémon,Call of Legends,59,{D},0,33
Hitmonlee,Pokémon,Call of Legends,58,{F},0,34
Hitmonchan,Pokémon,Call of Legends,57,{F},0,35
Eevee,Pokémon,Call of Legends,56,{C},0,36
Cyndaquil,Pokémon,Call of Legends,55,{R},0,37
Clefairy,Pokémon,Call of Legends,54,{C},0,38
Chikorita,Pokémon,Call of Legends,53,{G},0,39
Vaporeon,Pokémon,Call of Legends,52,{W},0,40
Seviper,Pokémon,Call of Legends,51,{P},0,41
Riolu,Pokémon,Call of Legends,50,{F},0,42
Quilava,Pokémon,Call of Legends,49,{R},0,43
Pidgeotto,Pokémon,Call of Legends,48,{C},0,44
Mime Jr.,Pokémon,Call of Legends,47,{P},0,45
Magby,Pokémon,Call of Legends,46,{R},0,46
Jolteon,Pokémon,Call of Legends,45,{L},0,47
Flareon,Pokémon,Call of Legends,44,{R},0,48
Flaaffy,Pokémon,Call of Legends,43,{L},0,49
Donphan,Pokémon,Call of Legends,42,{F},0,50
Croconaw,Pokémon,Call of Legends,41,{W},0,51
Bayleef,Pokémon,Call of Legends,40,{G},0,52
Zangoose,Pokémon,Call of Legends,39,{C},0,53
Weezing,Pokémon,Call of Legends,38,{P},0,54
Ursaring,Pokémon,Call of Legends,37,{C},0,55
Tyrogue,Pokémon,Call of Legends,36,{F},0,56
Typhlosion,Pokémon,Call of Legends,35,{R},0,57
Tangrowth,Pokémon,Call of Legends,34,{G},0,58
Snorlax,Pokémon,Call of Legends,33,{C},0,59
Mewtwo-EX,Pokémon,Next Destinies,98,{P},0,0
Zekrom-EX,Pokémon,Next Destinies,97,{L},0,1
Kyurem-EX,Pokémon,Next Destinies,96,{W},0,2
Reshiram-EX,Pokémon,Next Destinies,95,{R},0,3
Shaymin-EX,Pokémon,Next Destinies,94,{G},0,4
Prism Energy,Energy,Next Destinies,93,0,0,5
Double Colorless Energy,Energy,Next Destinies,92,0,0,6
Skyarrow Bridge,Trainer,Next Destinies,91,0,Stadium,7
Pokémon Center,Trainer,Next Destinies,90,0,Stadium,8
Level Ball,Trainer,Next Destinies,89,0,Item,9
Heavy Ball,Trainer,Next Destinies,88,0,Item,10
Exp. Share,Trainer,Next Destinies,87,0,Pokémon Tool,11
Cilan,Trainer,Next Destinies,86,0,Supporter,12
Cinccino,Pokémon,Next Destinies,85,{C},0,13
Minccino,Pokémon,Next Destinies,84,{C},0,14
Pidove,Pokémon,Next Destinies,83,{C},0,15
Regigigas-EX,Pokémon,Next Destinies,82,{C},0,16
Persian,Pokémon,Next Destinies,81,{C},0,17
Meowth,Pokémon,Next Destinies,80,{C},0,18
Wigglytuff,Pokémon,Next Destinies,79,{C},0,19
Jigglypuff,Pokémon,Next Destinies,78,{C},0,20
Ferroseed,Pokémon,Next Destinies,77,{M},0,21
Bronzong,Pokémon,Next Destinies,76,{M},0,22
Bronzor,Pokémon,Next Destinies,75,{M},0,23
Scrafty,Pokémon,Next Destinies,74,{D},0,24
Scraggy,Pokémon,Next Destinies,73,{D},0,25
Shiftry,Pokémon,Next Destinies,72,{D},0,26
Nuzleaf,Pokémon,Next Destinies,71,{D},0,27
Weavile,Pokémon,Next Destinies,70,{D},0,28
Sneasel,Pokémon,Next Destinies,69,{D},0,29
Mienshao,Pokémon,Next Destinies,68,{F},0,30
Mienfoo,Pokémon,Next Destinies,67,{F},0,31
Hippowdon,Pokémon,Next Destinies,66,{F},0,32
Hippopotas,Pokémon,Next Destinies,65,{F},0,33
Lucario,Pokémon,Next Destinies,64,{F},0,34
Riolu,Pokémon,Next Destinies,63,{F},0,35
Beheeyem,Pokémon,Next Destinies,62,{P},0,36
Elgyem,Pokémon,Next Destinies,61,{P},0,37
Darmanitan,Pokémon,Next Destinies,60,{P},0,38
Musharna,Pokémon,Next Destinies,59,{P},0,39
Munna,Pokémon,Next Destinies,58,{P},0,40
Gardevoir,Pokémon,Next Destinies,57,{P},0,41
Kirlia,Pokémon,Next Destinies,56,{P},0,42
Ralts,Pokémon,Next Destinies,55,{P},0,43
Mewtwo-EX,Pokémon,Next Destinies,54,{P},0,44
Muk,Pokémon,Next Destinies,53,{P},0,45
Grimer,Pokémon,Next Destinies,52,{P},0,46
Zekrom-EX,Pokémon,Next Destinies,51,{L},0,47
Zekrom,Pokémon,Next Destinies,50,{L},0,48
Emolga,Pokémon,Next Destinies,49,{L},0,49
Zebstrika,Pokémon,Next Destinies,48,{L},0,50
Blitzle,Pokémon,Next Destinies,47,{L},0,51
Luxray,Pokémon,Next Destinies,46,{L},0,52
Luxio,Pokémon,Next Destinies,45,{L},0,53
Luxio,Pokémon,Next Destinies,44,{L},0,54
Shinx,Pokémon,Next Destinies,43,{L},0,55
Shinx,Pokémon,Next Destinies,42,{L},0,56
Zapdos,Pokémon,Next Destinies,41,{L},0,57
Raichu,Pokémon,Next Destinies,40,{L},0,58
Pikachu,Pokémon,Next Destinies,39,{L},0,59
Cofagrigus,Pokémon,Dark Explorers,52,{P},0,0
Yamask,Pokémon,Dark Explorers,51,{P},0,1
Woobat,Pokémon,Dark Explorers,50,{P},0,2
Slowking,Pokémon,Dark Explorers,49,{P},0,3
Espeon,Pokémon,Dark Explorers,48,{P},0,4
Eelektross,Pokémon,Dark Explorers,47,{L},0,5
Eelektrik,Pokémon,Dark Explorers,46,{L},0,6
Tynamo,Pokémon,Dark Explorers,45,{L},0,7
Tynamo,Pokémon,Dark Explorers,44,{L},0,8
Galvantula,Pokémon,Dark Explorers,43,{L},0,9
Joltik,Pokémon,Dark Explorers,42,{L},0,10
Joltik,Pokémon,Dark Explorers,41,{L},0,11
Minun,Pokémon,Dark Explorers,40,{L},0,12
Plusle,Pokémon,Dark Explorers,39,{L},0,13
Raikou-EX,Pokémon,Dark Explorers,38,{L},0,14
Jolteon,Pokémon,Dark Explorers,37,{L},0,15
Swanna,Pokémon,Dark Explorers,36,{W},0,16
Ducklett,Pokémon,Dark Explorers,35,{W},0,17
Vanillish,Pokémon,Dark Explorers,34,{W},0,18
Vanillite,Pokémon,Dark Explorers,33,{W},0,19
Palpitoad,Pokémon,Dark Explorers,32,{W},0,20
Tympole,Pokémon,Dark Explorers,31,{W},0,21
Glaceon,Pokémon,Dark Explorers,30,{W},0,22
Empoleon,Pokémon,Dark Explorers,29,{W},0,23
Prinplup,Pokémon,Dark Explorers,28,{W},0,24
Piplup,Pokémon,Dark Explorers,27,{W},0,25
Kyogre-EX,Pokémon,Dark Explorers,26,{W},0,26
Vaporeon,Pokémon,Dark Explorers,25,{W},0,27
Slowbro,Pokémon,Dark Explorers,24,{W},0,28
Slowpoke,Pokémon,Dark Explorers,23,{W},0,29
Volcarona,Pokémon,Dark Explorers,22,{R},0,30
Larvesta,Pokémon,Dark Explorers,21,{R},0,31
Larvesta,Pokémon,Dark Explorers,20,{R},0,32
Heatmor,Pokémon,Dark Explorers,19,{R},0,33
Torkoal,Pokémon,Dark Explorers,18,{R},0,34
Blaziken,Pokémon,Dark Explorers,17,{R},0,35
Combusken,Pokémon,Dark Explorers,16,{R},0,36
Torchic,Pokémon,Dark Explorers,15,{R},0,37
Torchic,Pokémon,Dark Explorers,14,{R},0,38
Entei-EX,Pokémon,Dark Explorers,13,{R},0,39
Flareon,Pokémon,Dark Explorers,12,{R},0,40
Accelgor,Pokémon,Dark Explorers,11,{G},0,41
Shelmet,Pokémon,Dark Explorers,10,{G},0,42
Karrablast,Pokémon,Dark Explorers,9,{G},0,43
Crustle,Pokémon,Dark Explorers,8,{G},0,44
Dwebble,Pokémon,Dark Explorers,7,{G},0,45
Leafeon,Pokémon,Dark Explorers,6,{G},0,46
Carnivine,Pokémon,Dark Explorers,5,{G},0,47
Scyther,Pokémon,Dark Explorers,4,{G},0,48
Venusaur,Pokémon,Dark Explorers,3,{G},0,49
Ivysaur,Pokémon,Dark Explorers,2,{G},0,50
Bulbasaur,Pokémon,Dark Explorers,1,{G},0,51
Luxio,Pokémon,Black & White Promos,34,{L},0,52
Riolu,Pokémon,Black & White Promos,33,{F},0,53
Battle City,Trainer,Black & White Promos,39,0,Stadium,54
Hydreigon,Pokémon,Next Destinies,103,{D},0,55
Zoroark,Pokémon,Next Destinies,102,{D},0,56
Chandelure,Pokémon,Next Destinies,101,{P},0,57
Emboar,Pokémon,Next Destinies,100,{R},0,58
Regigigas-EX,Pokémon,Next Destinies,99,{C},0,59
Darumaka,Pokémon,Emerging Powers,20,{R},0,0
Simisear,Pokémon,Emerging Powers,19,{R},0,1
Pansear,Pokémon,Emerging Powers,18,{R},0,2
Virizion,Pokémon,Emerging Powers,17,{G},0,3
Sawsbuck,Pokémon,Emerging Powers,16,{G},0,4
Deerling,Pokémon,Emerging Powers,15,{G},0,5
Lilligant,Pokémon,Emerging Powers,14,{G},0,6
Petilil,Pokémon,Emerging Powers,13,{G},0,7
Whimsicott,Pokémon,Emerging Powers,12,{G},0,8
Whimsicott,Pokémon,Emerging Powers,11,{G},0,9
Cottonee,Pokémon,Emerging Powers,10,{G},0,10
Cottonee,Pokémon,Emerging Powers,9,{G},0,11
Leavanny,Pokémon,Emerging Powers,8,{G},0,12
Leavanny,Pokémon,Emerging Powers,7,{G},0,13
Swadloon,Pokémon,Emerging Powers,6,{G},0,14
Swadloon,Pokémon,Emerging Powers,5,{G},0,15
Sewaddle,Pokémon,Emerging Powers,4,{G},0,16
Sewaddle,Pokémon,Emerging Powers,3,{G},0,17
Simisage,Pokémon,Emerging Powers,2,{G},0,18
Pansage,Pokémon,Emerging Powers,1,{G},0,19
Axew,Pokémon,Black & White Promos,10,{C},0,20
Zoroark,Pokémon,Black & White Promos,9,{D},0,21
Oshawott,Pokémon,Black & White Promos,8,{W},0,22
Tepig,Pokémon,Black & White Promos,7,{R},0,23
Snivy,Pokémon,Black & White Promos,6,{G},0,24
Zekrom,Pokémon,Black & White Promos,5,{L},0,25
Reshiram,Pokémon,Black & White Promos,4,{R},0,26
Oshawott,Pokémon,Black & White Promos,3,{W},0,27
Tepig,Pokémon,Black & White Promos,2,{R},0,28
Snivy,Pokémon,Black & White Promos,1,{G},0,29
Audino,Pokémon,McDonald's Collection 2011,12,{C},0,30
Pidove,Pokémon,McDonald's Collection 2011,11,{C},0,31
Klink,Pokémon,McDonald's Collection 2011,10,{M},0,32
Zorua,Pokémon,McDonald's Collection 2011,9,{D},0,33
Sandile,Pokémon,McDonald's Collection 2011,8,{F},0,34
Munna,Pokémon,McDonald's Collection 2011,7,{P},0,35
Blitzle,Pokémon,McDonald's Collection 2011,6,{L},0,36
Alomomola,Pokémon,McDonald's Collection 2011,5,{W},0,37
Oshawott,Pokémon,McDonald's Collection 2011,4,{W},0,38
Tepig,Pokémon,McDonald's Collection 2011,3,{R},0,39
Maractus,Pokémon,McDonald's Collection 2011,2,{G},0,40
Snivy,Pokémon,McDonald's Collection 2011,1,{G},0,41
Victory Medal,Trainer,Victory Medals,9,0,(Item),42
Pikachu,Pokémon,Black & White,115,{L},0,43
Zekrom,Pokémon,Black & White,114,{L},0,44
Reshiram,Pokémon,Black & White,113,{R},0,45
Metal Energy,Energy,Black & White,112,0,0,46
Darkness Energy,Energy,Black & White,111,0,0,47
Fighting Energy,Energy,Black & White,110,0,0,48
Psychic Energy,Energy,Black & White,109,0,0,49
Lightning Energy,Energy,Black & White,108,0,0,50
Water Energy,Energy,Black & White,107,0,0,51
Fire Energy,Energy,Black & White,106,0,0,52
Grass Energy,Energy,Black & White,105,0,0,53
Switch,Trainer,Black & White,104,0,Item,54
Super Scoop Up,Trainer,Black & White,103,0,Item,55
Revive,Trainer,Black & White,102,0,Item,56
Professor Juniper,Trainer,Black & White,101,0,Supporter,57
Potion,Trainer,Black & White,100,0,Item,58
